,misterspex.at,fielmann,pearle.at,hartlauer.at,mean,name,brand
price,,,0.0,,0.0,0ax1061 6000 armani exchange,armani exchange
price,,,0.0,,0.0,0ax1034 6106 armani exchange,armani exchange
price,,,0.0,,0.0,0ax1048 6103 armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8333 armani exchange ax3077 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8298 armani exchange ax3078 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8240 armani exchange ax3078 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,0ax3078 8213 armani exchange armani exchange,armani exchange
price,,,0.0,,0.0,0ax1067 6123 armani exchange,armani exchange
price,,0.20159680638722555,-0.20159680638722555,,0.0,0ax1063 6103 armani exchange armani exchange,armani exchange
price,,,0.0,,0.0,0ax1067 6110 armani exchange,armani exchange
price,,,0.0,,0.0,0ax1067 6085 armani exchange,armani exchange
price,,,0.0,,0.0,0ax1066 6003 armani exchange,armani exchange
price,,,0.0,,0.0,0ax1066 6099 armani exchange,armani exchange
price,,,0.0,,0.0,0ax1032 6063 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3053 8257 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3053 8255 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3027 8238 armani exchange,armani exchange
price,,,0.0,,0.0,? 0ax3050 8246 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3050 8078 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3048 8238 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3047 8237 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3047 8236 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3037 8037 a|x logo classics armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,6089 armani exchange ax1019 armani exchange,armani exchange
price,,,0.0,,0.0,0ax1010 6001 armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8183 armani exchange ax3029 armani exchange,armani exchange
price,,,0.0,,0.0,? 0ax1010 6050 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,0ax1063 6103 armani exchange armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,6000 armani exchange ax1034 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3111u 8345 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3111u 8344 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3111u 8236 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3111u 8158 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3115 8344 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3115 8158 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3113 8350 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3113 8349 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3037 8342 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3109 8342 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3109 8237 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8236 armani exchange ax3109 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8158 armani exchange ax3109 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3106 8301 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3107u 8342 armani exchange,armani exchange
price,,0.20159680638722555,-0.20159680638722555,,0.0,8298 armani exchange ax3078 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3107u 8211 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3107u 8192 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3105 8078 armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8333 armani exchange ax3108u armani exchange,armani exchange
price,,0.14493373236425824,-0.14493373236425824,,0.0,8078 armani exchange ax3108u armani exchange,armani exchange
price,,0.14493373236425824,-0.14493373236425824,,0.0,8078 armani exchange ax3108u armani exchange,armani exchange
price,,,0.0,,0.0,0ax1058 6110 armani exchange,armani exchange
price,,0.20159680638722555,-0.20159680638722555,,0.0,0ax3078 8213 armani exchange armani exchange,armani exchange
price,,,0.0,,0.0,0ax3104 8160 armani exchange,armani exchange
price,,,0.0,,0.0,0ax1056 6103 armani exchange,armani exchange
price,,,0.0,,0.0,0ax1056 6110 armani exchange,armani exchange
price,,0.14493373236425824,-0.14493373236425824,,0.0,0ax3114 8158 armani exchange armani exchange,armani exchange
price,,,0.0,,0.0,0ax3104 8092 armani exchange,armani exchange
price,,0.14493373236425824,-0.14493373236425824,,0.0,0ax3110 8181 armani exchange armani exchange,armani exchange
price,,,0.0,,0.0,0ax3099u 8236 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3099u 8340 armani exchange,armani exchange
price,,,0.0,,0.0,0ax3099u 8158 armani exchange,armani exchange
price,,0.20159680638722555,-0.20159680638722555,,0.0,8240 armani exchange ax3098 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8242 armani exchange ax3098 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8240 armani exchange ax3098 armani exchange,armani exchange
price,,0.19646444355162718,-0.19646444355162718,,0.0,8275 armani exchange ax3088u armani exchange,armani exchange
price,,,0.0,,0.0,0ax3083u 8272 armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8239 armani exchange ax3016 armani exchange,armani exchange
price,,,0.0,,0.0,0ax2047s 600087  armani exchange,armani exchange
price,,,0.0,,0.0,0ax2048s 608573  armani exchange,armani exchange
price,,,0.0,,0.0,0ax2048s 600087  armani exchange,armani exchange
price,,,0.0,,0.0,0ax2002 60992v  armani exchange,armani exchange
price,,,0.0,,0.0,0ax2037s 600081  armani exchange,armani exchange
price,,,0.0,,0.0,0ax2050s 600373  armani exchange,armani exchange
price,,,0.0,,0.0,0ax2050s 600087  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4141su 81806g  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4141su 80786g  armani exchange,armani exchange
price,,,0.0,,0.0,4074s 0ax4074s 80786g  armani exchange,armani exchange
price,,,0.0,,0.0,0ax2012s 606381  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4029s 811713  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4026s 812287  armani exchange,armani exchange
price,,,0.0,,0.0,0ax2012s 606387  armani exchange,armani exchange
price,,,0.0,,0.0,2012s 0ax2012s 605813  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4144su 8345d6  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4144su 83447p  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4142su 834873  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4142su 818087  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4140s 815887  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4139su 815887  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4135s 807881  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4137su 81806g  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4029s 824013  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4112su 8294z3  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4134s 821313  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4133s 818180  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4133s 807887  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4127s 824113  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4127s 82408z  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4111su 824013  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4112su 818180  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4113s 807887  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4104s 80788g  armani exchange,armani exchange
price,,,0.0,,0.0,0ax4080s 80786g  armani exchange,armani exchange
price,,0.0,,,0.0,8181 armani exchange ax3086 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,6000 armani exchange ax1034 armani exchange,armani exchange
price,,0.0,,,0.0,8078 armani exchange ax3086 armani exchange,armani exchange
price,,0.0,,,0.0,6063 armani exchange ax1019 armani exchange,armani exchange
price,,0.0,,,0.0,8196 armani exchange ax3091 armani exchange,armani exchange
price,,0.19646444355162718,-0.19646444355162718,,0.0,8275 armani exchange ax3088u armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8239 armani exchange ax3016 armani exchange,armani exchange
price,,0.0,,,0.0,6084 armani exchange ax1017 armani exchange,armani exchange
price,,0.0,,,0.0,6083 armani exchange ax1017 armani exchange,armani exchange
price,,0.0,,,0.0,8181 armani exchange ax3089u armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,6089 armani exchange ax1019 armani exchange,armani exchange
price,,0.0,,,0.0,8078 armani exchange ax3016 armani exchange,armani exchange
price,,0.0,,,0.0,6063 armani exchange ax1018 armani exchange,armani exchange
price,,0.0,,,0.0,8181 armani exchange ax3091 armani exchange,armani exchange
price,,0.0,,,0.0,6063 armani exchange ax1014 armani exchange,armani exchange
price,,0.0,,,0.0,6017 armani exchange ax1055 armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8158 armani exchange ax3088u armani exchange,armani exchange
price,,0.0,,,0.0,8180 armani exchange ax3089u armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8183 armani exchange ax3029 armani exchange,armani exchange
price,,0.0,,,0.0,8182 armani exchange ax3029 armani exchange,armani exchange
price,,0.0,,,0.0,6103 armani exchange ax1055 armani exchange,armani exchange
price,,0.0,,,0.0,6017 armani exchange ax1018 armani exchange,armani exchange
price,,0.0,,,0.0,6060 armani exchange ax1014 armani exchange,armani exchange
price,,0.0,,,0.0,6000 armani exchange ax1017 armani exchange,armani exchange
price,,0.0,,,0.0,6088 armani exchange ax1029 armani exchange,armani exchange
price,,0.0,,,0.0,8078 armani exchange ax3034 armani exchange,armani exchange
price,,0.0,,,0.0,6005 armani exchange ax1052 armani exchange,armani exchange
price,,0.0,,,0.0,6000 armani exchange ax1055 armani exchange,armani exchange
price,,0.0,,,0.0,6003 armani exchange ax1055 armani exchange,armani exchange
price,,0.0,,,0.0,6006 armani exchange ax1042 armani exchange,armani exchange
price,,0.0,,,0.0,6063 armani exchange ax1042 armani exchange,armani exchange
price,,0.0,,,0.0,8158 armani exchange ax3096u armani exchange,armani exchange
price,,0.0,,,0.0,8157 armani exchange ax3034 armani exchange,armani exchange
price,,0.0,,,0.0,6099 armani exchange ax1054 armani exchange,armani exchange
price,,0.0,,,0.0,6000 armani exchange ax1054 armani exchange,armani exchange
price,,0.0,,,0.0,6000 armani exchange ax1046 armani exchange,armani exchange
price,,0.0,,,0.0,8296 armani exchange ax3060 armani exchange,armani exchange
price,,0.0,,,0.0,8340 armani exchange ax3096u armani exchange,armani exchange
price,,0.0,,,0.0,6099 armani exchange ax1052 armani exchange,armani exchange
price,,0.0,,,0.0,6113 armani exchange ax1042 armani exchange,armani exchange
price,,0.0,,,0.0,6048 armani exchange ax1054 armani exchange,armani exchange
price,,0.0,,,0.0,8078 armani exchange ax3094 armani exchange,armani exchange
price,,0.0,,,0.0,8314 armani exchange ax3075 armani exchange,armani exchange
price,,0.0,,,0.0,6115 armani exchange ax1055 armani exchange,armani exchange
price,,0.0,,,0.0,8122 armani exchange ax3075 armani exchange,armani exchange
price,,0.0,,,0.0,8333 armani exchange ax3094 armani exchange,armani exchange
price,,0.0,,,0.0,0ax1065 6003 armani exchange armani exchange,armani exchange
price,,0.0,,,0.0,6110 armani exchange ax1055 armani exchange,armani exchange
price,,0.0,,,0.0,0ax3114 8078 armani exchange armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,0ax1063 6103 armani exchange armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8240 armani exchange ax3098 armani exchange,armani exchange
price,,0.0,,,0.0,6003 armani exchange ax1054 armani exchange,armani exchange
price,,0.0,,,0.0,8334 armani exchange ax3094 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8242 armani exchange ax3098 armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8333 armani exchange ax3077 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8158 armani exchange ax3109 armani exchange,armani exchange
price,,0.14493373236425824,-0.14493373236425824,,0.0,8078 armani exchange ax3108u armani exchange,armani exchange
price,,0.0,,,0.0,6003 armani exchange ax1064 armani exchange,armani exchange
price,,0.0,,,0.0,0ax3110 8078 armani exchange armani exchange,armani exchange
price,,0.14493373236425824,-0.14493373236425824,,0.0,0ax3110 8181 armani exchange armani exchange,armani exchange
price,,0.0,,,0.0,0ax1065 6000 armani exchange armani exchange,armani exchange
price,,0.0,,,0.0,0ax1065 6099 armani exchange armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8236 armani exchange ax3109 armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8333 armani exchange ax3108u armani exchange,armani exchange
price,,0.14493373236425824,-0.14493373236425824,,0.0,0ax3114 8158 armani exchange armani exchange,armani exchange
price,,0.16142557651991615,-0.16142557651991615,,0.0,0ax3078 8333 armani exchange armani exchange,armani exchange
price,,0.0,,,0.0,6099 armani exchange ax1061 armani exchange,armani exchange
price,,0.0,,,0.0,6045 armani exchange ax1061 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,0ax3078 8213 armani exchange armani exchange,armani exchange
price,,0.0,,,0.0,6003 armani exchange ax1061 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8298 armani exchange ax3078 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8240 armani exchange ax3078 armani exchange,armani exchange
price,,0.0,,,0.0,8241 armani exchange ax3098 armani exchange,armani exchange
price,,0.0,,,0.0,8158 armani exchange ax3098 armani exchange,armani exchange
price,,0.0,,,0.0,6099 armani exchange ax1061 armani exchange,armani exchange
price,,0.0,,,0.0,6045 armani exchange ax1061 armani exchange,armani exchange
price,,0.16142557651991615,-0.16142557651991615,,0.0,0ax3078 8333 armani exchange armani exchange,armani exchange
price,,0.0,,,0.0,6003 armani exchange ax1061 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,0ax3078 8213 armani exchange armani exchange,armani exchange
price,,0.0,,,0.0,8181 armani exchange ax3086 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,6000 armani exchange ax1034 armani exchange,armani exchange
price,,0.0,,,0.0,8078 armani exchange ax3086 armani exchange,armani exchange
price,,0.0,,,0.0,6063 armani exchange ax1019 armani exchange,armani exchange
price,,0.0,,,0.0,8196 armani exchange ax3091 armani exchange,armani exchange
price,,0.0,,,0.0,6017 armani exchange ax1055 armani exchange,armani exchange
price,,0.19646444355162718,-0.19646444355162718,,0.0,8275 armani exchange ax3088u armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8239 armani exchange ax3016 armani exchange,armani exchange
price,,0.0,,,0.0,6103 armani exchange ax1055 armani exchange,armani exchange
price,,0.0,,,0.0,6084 armani exchange ax1017 armani exchange,armani exchange
price,,0.0,,,0.0,6083 armani exchange ax1017 armani exchange,armani exchange
price,,0.0,,,0.0,8181 armani exchange ax3089u armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,6089 armani exchange ax1019 armani exchange,armani exchange
price,,0.0,,,0.0,8078 armani exchange ax3016 armani exchange,armani exchange
price,,0.0,,,0.0,6000 armani exchange ax1055 armani exchange,armani exchange
price,,0.0,,,0.0,6003 armani exchange ax1055 armani exchange,armani exchange
price,,0.0,,,0.0,6063 armani exchange ax1018 armani exchange,armani exchange
price,,0.0,,,0.0,8181 armani exchange ax3091 armani exchange,armani exchange
price,,0.0,,,0.0,8158 armani exchange ax3096u armani exchange,armani exchange
price,,0.0,,,0.0,6063 armani exchange ax1014 armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8158 armani exchange ax3088u armani exchange,armani exchange
price,,0.0,,,0.0,6099 armani exchange ax1054 armani exchange,armani exchange
price,,0.0,,,0.0,6000 armani exchange ax1054 armani exchange,armani exchange
price,,0.0,,,0.0,8180 armani exchange ax3089u armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8183 armani exchange ax3029 armani exchange,armani exchange
price,,0.0,,,0.0,8340 armani exchange ax3096u armani exchange,armani exchange
price,,0.0,,,0.0,8182 armani exchange ax3029 armani exchange,armani exchange
price,,0.0,,,0.0,6017 armani exchange ax1018 armani exchange,armani exchange
price,,0.0,,,0.0,6048 armani exchange ax1054 armani exchange,armani exchange
price,,0.0,,,0.0,6060 armani exchange ax1014 armani exchange,armani exchange
price,,0.0,,,0.0,6000 armani exchange ax1017 armani exchange,armani exchange
price,,0.0,,,0.0,8078 armani exchange ax3094 armani exchange,armani exchange
price,,0.0,,,0.0,6088 armani exchange ax1029 armani exchange,armani exchange
price,,0.0,,,0.0,6115 armani exchange ax1055 armani exchange,armani exchange
price,,0.0,,,0.0,8078 armani exchange ax3034 armani exchange,armani exchange
price,,0.0,,,0.0,6005 armani exchange ax1052 armani exchange,armani exchange
price,,0.0,,,0.0,6006 armani exchange ax1042 armani exchange,armani exchange
price,,0.0,,,0.0,6063 armani exchange ax1042 armani exchange,armani exchange
price,,0.0,,,0.0,8157 armani exchange ax3034 armani exchange,armani exchange
price,,0.0,,,0.0,6000 armani exchange ax1046 armani exchange,armani exchange
price,,0.0,,,0.0,8296 armani exchange ax3060 armani exchange,armani exchange
price,,0.0,,,0.0,8333 armani exchange ax3094 armani exchange,armani exchange
price,,0.0,,,0.0,6099 armani exchange ax1052 armani exchange,armani exchange
price,,0.0,,,0.0,6113 armani exchange ax1042 armani exchange,armani exchange
price,,0.0,,,0.0,6110 armani exchange ax1055 armani exchange,armani exchange
price,,0.0,,,0.0,8241 armani exchange ax3098 armani exchange,armani exchange
price,,0.0,,,0.0,8314 armani exchange ax3075 armani exchange,armani exchange
price,,0.0,,,0.0,8158 armani exchange ax3098 armani exchange,armani exchange
price,,0.0,,,0.0,8122 armani exchange ax3075 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8240 armani exchange ax3098 armani exchange,armani exchange
price,,0.0,,,0.0,6003 armani exchange ax1054 armani exchange,armani exchange
price,,0.0,,,0.0,8334 armani exchange ax3094 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8242 armani exchange ax3098 armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8333 armani exchange ax3077 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8158 armani exchange ax3109 armani exchange,armani exchange
price,,0.14493373236425824,-0.14493373236425824,,0.0,8078 armani exchange ax3108u armani exchange,armani exchange
price,,0.0,,,0.0,6003 armani exchange ax1064 armani exchange,armani exchange
price,,0.0,,,0.0,0ax3110 8078 armani exchange armani exchange,armani exchange
price,,0.14493373236425824,-0.14493373236425824,,0.0,0ax3110 8181 armani exchange armani exchange,armani exchange
price,,0.0,,,0.0,0ax1065 6000 armani exchange armani exchange,armani exchange
price,,0.0,,,0.0,0ax1065 6099 armani exchange armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8236 armani exchange ax3109 armani exchange,armani exchange
price,,0.13232104121475055,-0.13232104121475055,,0.0,8333 armani exchange ax3108u armani exchange,armani exchange
price,,0.14493373236425824,-0.14493373236425824,,0.0,0ax3114 8158 armani exchange armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8298 armani exchange ax3078 armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,8240 armani exchange ax3078 armani exchange,armani exchange
price,,0.0,,,0.0,0ax1065 6003 armani exchange armani exchange,armani exchange
price,,0.0,,,0.0,0ax3114 8078 armani exchange armani exchange,armani exchange
price,,0.11275415896487985,-0.11275415896487985,,0.0,0ax1063 6103 armani exchange armani exchange,armani exchange
price,,-0.1065006915629322,0.1065006915629322,,0.0,0an7253 2900 arnette koko arnette,arnette
price,,-0.1065006915629322,0.1065006915629322,,0.0,0an7253 2900 arnette koko arnette,arnette
price,,-0.1065006915629322,0.1065006915629322,,0.0,0an7252 2900 arnette kamaya arnette,arnette
